Opportunity ID,Market,Plan,Monthly Price,Annual Price,Target Customer,Expected ARPU,Gross Margin %,Estimated CAC,Monthly Churn %,Estimated LTV,LTV:CAC,Payback Months,Customers for $10k MRR,Customers for $50k MRR,Customers for $100k MRR,Confidence Level,Assumptions
SAAS-014,USA / International,Trial strategy,No ongoing free plan / sandbox only,N/A,Distributors/service groups; 30–200 staff; 3+ sites,USD749 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD12583–15280 (24-month capped GP proxy),3.1–15.3,1.6–7.6,14,67,134,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,USA / International,Starter,USD450,USD4860,Distributors/service groups; 30–200 staff; 3+ sites,USD749 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD12583–15280 (24-month capped GP proxy),3.1–15.3,1.6–7.6,14,67,134,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,USA / International,Professional,USD749,USD8089,Distributors/service groups; 30–200 staff; 3+ sites,USD749 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD12583–15280 (24-month capped GP proxy),3.1–15.3,1.6–7.6,14,67,134,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,USA / International,Business,USD1500,USD16200,Distributors/service groups; 30–200 staff; 3+ sites,USD749 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD12583–15280 (24-month capped GP proxy),3.1–15.3,1.6–7.6,14,67,134,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,USA / International,Enterprise,USD3000,USD32400,Distributors/service groups; 30–200 staff; 3+ sites,USD749 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD12583–15280 (24-month capped GP proxy),3.1–15.3,1.6–7.6,14,67,134,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,USA / International,High-ticket / custom,USD4490,USD48492,Distributors/service groups; 30–200 staff; 3+ sites,USD749 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD12583–15280 (24-month capped GP proxy),3.1–15.3,1.6–7.6,14,67,134,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Morocco,Free strategy,No ongoing free plan / sandbox only,N/A,Property managers; 200–1500 units; 5–30 staff,MAD2000 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–3.0,USD3360–4080 (24-month capped GP proxy),3.7–16.3,1.5–6.4,50,250,500,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Morocco,Trial strategy,No ongoing free plan / sandbox only,N/A,Property managers; 200–1500 units; 5–30 staff,MAD2000 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–3.0,USD3360–4080 (24-month capped GP proxy),3.7–16.3,1.5–6.4,50,250,500,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Morocco,Starter,MAD1200,MAD12960,Property managers; 200–1500 units; 5–30 staff,MAD2000 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–3.0,USD3360–4080 (24-month capped GP proxy),3.7–16.3,1.5–6.4,50,250,500,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Morocco,Professional,MAD2000,MAD21600,Property managers; 200–1500 units; 5–30 staff,MAD2000 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–3.0,USD3360–4080 (24-month capped GP proxy),3.7–16.3,1.5–6.4,50,250,500,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Morocco,Business,MAD4000,MAD43200,Property managers; 200–1500 units; 5–30 staff,MAD2000 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–3.0,USD3360–4080 (24-month capped GP proxy),3.7–16.3,1.5–6.4,50,250,500,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Morocco,Enterprise,MAD8000,MAD86400,Property managers; 200–1500 units; 5–30 staff,MAD2000 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–3.0,USD3360–4080 (24-month capped GP proxy),3.7–16.3,1.5–6.4,50,250,500,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Morocco,High-ticket / custom,MAD12000,MAD129600,Property managers; 200–1500 units; 5–30 staff,MAD2000 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–3.0,USD3360–4080 (24-month capped GP proxy),3.7–16.3,1.5–6.4,50,250,500,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Europe,Free strategy,No ongoing free plan / sandbox only,N/A,Property managers; 200–1500 units; 5–30 staff,EUR299 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5526–6710 (24-month capped GP proxy),2.8–11.2,2.1–8.7,31,153,305,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Europe,Trial strategy,No ongoing free plan / sandbox only,N/A,Property managers; 200–1500 units; 5–30 staff,EUR299 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5526–6710 (24-month capped GP proxy),2.8–11.2,2.1–8.7,31,153,305,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Europe,Starter,EUR180,EUR1944,Property managers; 200–1500 units; 5–30 staff,EUR299 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5526–6710 (24-month capped GP proxy),2.8–11.2,2.1–8.7,31,153,305,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Europe,Professional,EUR299,EUR3229,Property managers; 200–1500 units; 5–30 staff,EUR299 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5526–6710 (24-month capped GP proxy),2.8–11.2,2.1–8.7,31,153,305,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Europe,Business,EUR600,EUR6480,Property managers; 200–1500 units; 5–30 staff,EUR299 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5526–6710 (24-month capped GP proxy),2.8–11.2,2.1–8.7,31,153,305,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Europe,Enterprise,EUR1200,EUR12960,Property managers; 200–1500 units; 5–30 staff,EUR299 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5526–6710 (24-month capped GP proxy),2.8–11.2,2.1–8.7,31,153,305,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,Europe,High-ticket / custom,EUR1790,EUR19332,Property managers; 200–1500 units; 5–30 staff,EUR299 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5526–6710 (24-month capped GP proxy),2.8–11.2,2.1–8.7,31,153,305,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,USA / International,Free strategy,No ongoing free plan / sandbox only,N/A,Property managers; 200–1500 units; 5–30 staff,USD349 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5863–7120 (24-month capped GP proxy),2.9–11.9,2.0–8.2,29,144,287,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,USA / International,Trial strategy,No ongoing free plan / sandbox only,N/A,Property managers; 200–1500 units; 5–30 staff,USD349 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5863–7120 (24-month capped GP proxy),2.9–11.9,2.0–8.2,29,144,287,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,USA / International,Starter,USD210,USD2268,Property managers; 200–1500 units; 5–30 staff,USD349 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5863–7120 (24-month capped GP proxy),2.9–11.9,2.0–8.2,29,144,287,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,USA / International,Professional,USD349,USD3769,Property managers; 200–1500 units; 5–30 staff,USD349 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5863–7120 (24-month capped GP proxy),2.9–11.9,2.0–8.2,29,144,287,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,USA / International,Business,USD700,USD7560,Property managers; 200–1500 units; 5–30 staff,USD349 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5863–7120 (24-month capped GP proxy),2.9–11.9,2.0–8.2,29,144,287,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,USA / International,Enterprise,USD1400,USD15120,Property managers; 200–1500 units; 5–30 staff,USD349 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5863–7120 (24-month capped GP proxy),2.9–11.9,2.0–8.2,29,144,287,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-011,USA / International,High-ticket / custom,USD2090,USD22572,Property managers; 200–1500 units; 5–30 staff,USD349 professional baseline; mixed ARPU UNKNOWN,70–85,USD600–2000,1.0–3.0,USD5863–7120 (24-month capped GP proxy),2.9–11.9,2.0–8.2,29,144,287,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Morocco,Free strategy,No ongoing free plan / sandbox only,N/A,MSPs; 10–100 staff; 20+ managed business clients,MAD5500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.8–2.0,USD9240–11220 (24-month capped GP proxy),10.3–44.9,0.5–2.3,19,91,182,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Morocco,Trial strategy,No ongoing free plan / sandbox only,N/A,MSPs; 10–100 staff; 20+ managed business clients,MAD5500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.8–2.0,USD9240–11220 (24-month capped GP proxy),10.3–44.9,0.5–2.3,19,91,182,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Morocco,Starter,MAD3300,MAD35640,MSPs; 10–100 staff; 20+ managed business clients,MAD5500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.8–2.0,USD9240–11220 (24-month capped GP proxy),10.3–44.9,0.5–2.3,19,91,182,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Morocco,Professional,MAD5500,MAD59400,MSPs; 10–100 staff; 20+ managed business clients,MAD5500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.8–2.0,USD9240–11220 (24-month capped GP proxy),10.3–44.9,0.5–2.3,19,91,182,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Morocco,Business,MAD11000,MAD118800,MSPs; 10–100 staff; 20+ managed business clients,MAD5500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.8–2.0,USD9240–11220 (24-month capped GP proxy),10.3–44.9,0.5–2.3,19,91,182,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Morocco,Enterprise,MAD22000,MAD237600,MSPs; 10–100 staff; 20+ managed business clients,MAD5500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.8–2.0,USD9240–11220 (24-month capped GP proxy),10.3–44.9,0.5–2.3,19,91,182,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Morocco,High-ticket / custom,MAD33000,MAD356400,MSPs; 10–100 staff; 20+ managed business clients,MAD5500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.8–2.0,USD9240–11220 (24-month capped GP proxy),10.3–44.9,0.5–2.3,19,91,182,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Europe,Free strategy,No ongoing free plan / sandbox only,N/A,MSPs; 10–100 staff; 20+ managed business clients,EUR699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD12918–15686 (24-month capped GP proxy),2.6–10.5,2.3–9.3,14,66,131,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Europe,Trial strategy,No ongoing free plan / sandbox only,N/A,MSPs; 10–100 staff; 20+ managed business clients,EUR699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD12918–15686 (24-month capped GP proxy),2.6–10.5,2.3–9.3,14,66,131,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Europe,Starter,EUR420,EUR4536,MSPs; 10–100 staff; 20+ managed business clients,EUR699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD12918–15686 (24-month capped GP proxy),2.6–10.5,2.3–9.3,14,66,131,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Europe,Professional,EUR699,EUR7549,MSPs; 10–100 staff; 20+ managed business clients,EUR699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD12918–15686 (24-month capped GP proxy),2.6–10.5,2.3–9.3,14,66,131,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Europe,Business,EUR1400,EUR15120,MSPs; 10–100 staff; 20+ managed business clients,EUR699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD12918–15686 (24-month capped GP proxy),2.6–10.5,2.3–9.3,14,66,131,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Europe,Enterprise,EUR2800,EUR30240,MSPs; 10–100 staff; 20+ managed business clients,EUR699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD12918–15686 (24-month capped GP proxy),2.6–10.5,2.3–9.3,14,66,131,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,Europe,High-ticket / custom,EUR4190,EUR45252,MSPs; 10–100 staff; 20+ managed business clients,EUR699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD12918–15686 (24-month capped GP proxy),2.6–10.5,2.3–9.3,14,66,131,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,USA / International,Free strategy,No ongoing free plan / sandbox only,N/A,MSPs; 10–100 staff; 20+ managed business clients,USD899 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD15103–18340 (24-month capped GP proxy),3.0–12.2,2.0–7.9,12,56,112,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,USA / International,Trial strategy,No ongoing free plan / sandbox only,N/A,MSPs; 10–100 staff; 20+ managed business clients,USD899 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD15103–18340 (24-month capped GP proxy),3.0–12.2,2.0–7.9,12,56,112,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,USA / International,Starter,USD540,USD5832,MSPs; 10–100 staff; 20+ managed business clients,USD899 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD15103–18340 (24-month capped GP proxy),3.0–12.2,2.0–7.9,12,56,112,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,USA / International,Professional,USD899,USD9709,MSPs; 10–100 staff; 20+ managed business clients,USD899 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD15103–18340 (24-month capped GP proxy),3.0–12.2,2.0–7.9,12,56,112,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,USA / International,Business,USD1800,USD19440,MSPs; 10–100 staff; 20+ managed business clients,USD899 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD15103–18340 (24-month capped GP proxy),3.0–12.2,2.0–7.9,12,56,112,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,USA / International,Enterprise,USD3600,USD38880,MSPs; 10–100 staff; 20+ managed business clients,USD899 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD15103–18340 (24-month capped GP proxy),3.0–12.2,2.0–7.9,12,56,112,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-013,USA / International,High-ticket / custom,USD5390,USD58212,MSPs; 10–100 staff; 20+ managed business clients,USD899 professional baseline; mixed ARPU UNKNOWN,70–85,USD1500–5000,0.8–2.0,USD15103–18340 (24-month capped GP proxy),3.0–12.2,2.0–7.9,12,56,112,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-012,Morocco,Free strategy,No ongoing free plan / sandbox only,N/A,Riad groups/DMCs; 3–15 properties or 10–50 staff,MAD1800 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,2.0–5.0,USD2520–3672 (24-month capped GP proxy),2.8–14.7,1.6–7.1,56,278,556,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-012,Morocco,Trial strategy,No ongoing free plan / sandbox only,N/A,Riad groups/DMCs; 3–15 properties or 10–50 staff,MAD1800 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,2.0–5.0,USD2520–3672 (24-month capped GP proxy),2.8–14.7,1.6–7.1,56,278,556,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-012,Morocco,Starter,MAD1080,MAD11664,Riad groups/DMCs; 3–15 properties or 10–50 staff,MAD1800 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,2.0–5.0,USD2520–3672 (24-month capped GP proxy),2.8–14.7,1.6–7.1,56,278,556,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-012,Morocco,Professional,MAD1800,MAD19440,Riad groups/DMCs; 3–15 properties or 10–50 staff,MAD1800 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,2.0–5.0,USD2520–3672 (24-month capped GP proxy),2.8–14.7,1.6–7.1,56,278,556,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
